ParameterName,IsAnomaly,ActualValue,ExpectedValue,Time
Temperature,Yes,5,31.350489533975114,01/31/2024 07:30:50
Temperature,Yes,2,30.709211350673797,01/31/2024 07:30:00
Temperature,Yes,4,33.19167715128048,01/31/2024 07:29:25
Temperature,Yes,97,70.43224582892178,01/31/2024 07:29:20
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,95,69.77471835031206,01/31/2024 07:34:45
Temperature,Yes,0,11.728932615940352,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,27.33606351808845,01/31/2024 07:32:00
Temperature,Yes,5,31.350489533975107,01/31/2024 07:30:50
Temperature,Yes,2,30.709211350673797,01/31/2024 07:30:00
Temperature,Yes,4,33.19167715128048,01/31/2024 07:29:25
Temperature,Yes,97,70.43224582892178,01/31/2024 07:29:20
Temperature,Yes,4,17.28736141083358,01/31/2024 07:36:51
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,0,9.69234329406709,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,27.740707753865436,01/31/2024 07:32:00
Temperature,Yes,5,29.020392560834644,01/31/2024 07:30:50
Temperature,Yes,2,32.513058677029726,01/31/2024 07:30:00
Temperature,Yes,4,33.27265524508865,01/31/2024 07:29:25
Temperature,Yes,97,72.69073811882342,01/31/2024 07:29:20
Temperature,Yes,4,17.28736141083357,01/31/2024 07:36:51
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,0,9.692343294067072,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,27.740707753865426,01/31/2024 07:32:00
Temperature,Yes,5,29.020392560834647,01/31/2024 07:30:50
Temperature,Yes,2,32.51305867702971,01/31/2024 07:30:00
Temperature,Yes,4,33.27265524508866,01/31/2024 07:29:25
Temperature,Yes,97,72.69073811882342,01/31/2024 07:29:20
Temperature,Yes,2,8.345560111751738,01/31/2024 07:38:06
Temperature,Yes,4,14.802793431136251,01/31/2024 07:36:51
Temperature,Yes,96,83.11203666693356,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,95,76.37096029278241,01/31/2024 07:34:45
Temperature,Yes,0,6.7699717842305285,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,23.475148552748973,01/31/2024 07:32:00
Temperature,Yes,96,90.8725576728348,01/31/2024 07:31:05
Temperature,Yes,5,25.900124827818654,01/31/2024 07:30:50
Temperature,Yes,97,104.98815808287614,01/31/2024 07:30:30
Temperature,Yes,2,25.623264960883954,01/31/2024 07:30:00
Temperature,Yes,4,42.13125333775089,01/31/2024 07:29:25
Temperature,Yes,97,61.78343720261643,01/31/2024 07:29:20
Temperature,Yes,2,8.345560111751729,01/31/2024 07:38:06
Temperature,Yes,4,14.802793431136264,01/31/2024 07:36:51
Temperature,Yes,96,83.11203666693356,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,95,76.37096029278241,01/31/2024 07:34:45
Temperature,Yes,0,6.769971784230532,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,23.475148552748973,01/31/2024 07:32:00
Temperature,Yes,96,90.87255767283482,01/31/2024 07:31:05
Temperature,Yes,5,25.90012482781866,01/31/2024 07:30:50
Temperature,Yes,97,104.98815808287614,01/31/2024 07:30:30
Temperature,Yes,2,25.62326496088395,01/31/2024 07:30:00
Temperature,Yes,4,42.131253337750884,01/31/2024 07:29:25
Temperature,Yes,97,61.783437202616426,01/31/2024 07:29:20
Temperature,Yes,2,27.301990164526,01/31/2024 07:38:46
Temperature,Yes,2,11.642072107919073,01/31/2024 07:38:06
Temperature,Yes,4,14.493441216428863,01/31/2024 07:36:51
Temperature,Yes,96,83.15587192220195,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,0,7.094126980823349,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,23.458275005995304,01/31/2024 07:32:00
Temperature,Yes,5,26.39651007152133,01/31/2024 07:30:50
Temperature,Yes,97,104.49713604722976,01/31/2024 07:30:30
Temperature,Yes,2,27.265575475756954,01/31/2024 07:30:00
Temperature,Yes,4,39.847616769136735,01/31/2024 07:29:25
Temperature,Yes,97,68.24703800866517,01/31/2024 07:29:20
Temperature,Yes,2,27.30199016452601,01/31/2024 07:38:46
Temperature,Yes,2,11.64207210791907,01/31/2024 07:38:06
Temperature,Yes,4,14.493441216428852,01/31/2024 07:36:51
Temperature,Yes,96,83.15587192220195,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,0,7.09412698082336,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,23.458275005995297,01/31/2024 07:32:00
Temperature,Yes,5,26.396510071521323,01/31/2024 07:30:50
Temperature,Yes,97,104.49713604722976,01/31/2024 07:30:30
Temperature,Yes,2,27.265575475756954,01/31/2024 07:30:00
Temperature,Yes,4,39.847616769136735,01/31/2024 07:29:25
Temperature,Yes,97,68.24703800866516,01/31/2024 07:29:20
Temperature,Yes,98,61.71903063833949,01/31/2024 07:40:11
Temperature,Yes,1,38.62327403327987,01/31/2024 07:40:06
Temperature,Yes,2,24.000208646009426,01/31/2024 07:38:46
Temperature,Yes,2,8.393330618048108,01/31/2024 07:38:06
Temperature,Yes,96,90.91526368404985,01/31/2024 07:37:01
Temperature,Yes,4,16.75104204918724,01/31/2024 07:36:51
Temperature,Yes,96,83.33488733433923,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,0,8.070888379758971,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,25.581764518457337,01/31/2024 07:32:00
Temperature,Yes,5,26.79224647133276,01/31/2024 07:30:50
Temperature,Yes,97,104.33152181123226,01/31/2024 07:30:30
Temperature,Yes,2,28.46087797066289,01/31/2024 07:30:00
Temperature,Yes,4,42.16198222568447,01/31/2024 07:29:25
Temperature,Yes,97,66.28714708100607,01/31/2024 07:29:20
Temperature,Yes,98,61.719030638339476,01/31/2024 07:40:11
Temperature,Yes,1,38.623274033279856,01/31/2024 07:40:06
Temperature,Yes,2,24.000208646009433,01/31/2024 07:38:46
Temperature,Yes,2,8.393330618048104,01/31/2024 07:38:06
Temperature,Yes,96,90.91526368404985,01/31/2024 07:37:01
Temperature,Yes,4,16.751042049187244,01/31/2024 07:36:51
Temperature,Yes,96,83.33488733433924,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,0,8.070888379758967,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,25.581764518457337,01/31/2024 07:32:00
Temperature,Yes,5,26.792246471332753,01/31/2024 07:30:50
Temperature,Yes,97,104.33152181123226,01/31/2024 07:30:30
Temperature,Yes,2,28.460877970662885,01/31/2024 07:30:00
Temperature,Yes,4,42.16198222568447,01/31/2024 07:29:25
Temperature,Yes,97,66.28714708100607,01/31/2024 07:29:20
Temperature,Yes,98,66.58503211161545,01/31/2024 07:40:11
Temperature,Yes,1,37.016405053890345,01/31/2024 07:40:06
Temperature,Yes,2,25.638209808852306,01/31/2024 07:38:46
Temperature,Yes,2,10.152727820574706,01/31/2024 07:38:06
Temperature,Yes,4,15.417820784336381,01/31/2024 07:36:51
Temperature,Yes,96,83.22168790934339,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,95,75.58589245167408,01/31/2024 07:34:45
Temperature,Yes,0,7.263333806570272,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,24.541272614315552,01/31/2024 07:32:00
Temperature,Yes,5,26.214320145343127,01/31/2024 07:30:50
Temperature,Yes,97,104.82112224287813,01/31/2024 07:30:30
Temperature,Yes,2,28.62506034186511,01/31/2024 07:30:00
Temperature,Yes,4,40.193638823298876,01/31/2024 07:29:25
Temperature,Yes,97,68.52570191727914,01/31/2024 07:29:20
Temperature,Yes,98,66.58503211161545,01/31/2024 07:40:11
Temperature,Yes,1,37.01640505389034,01/31/2024 07:40:06
Temperature,Yes,2,25.63820980885231,01/31/2024 07:38:46
Temperature,Yes,2,10.152727820574698,01/31/2024 07:38:06
Temperature,Yes,4,15.417820784336369,01/31/2024 07:36:51
Temperature,Yes,96,83.22168790934339,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,95,75.58589245167411,01/31/2024 07:34:45
Temperature,Yes,0,7.2633338065702695,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,24.541272614315552,01/31/2024 07:32:00
Temperature,Yes,5,26.214320145343123,01/31/2024 07:30:50
Temperature,Yes,97,104.8211222428781,01/31/2024 07:30:30
Temperature,Yes,2,28.62506034186511,01/31/2024 07:30:00
Temperature,Yes,4,40.193638823298876,01/31/2024 07:29:25
Temperature,Yes,97,68.52570191727912,01/31/2024 07:29:20
Temperature,Yes,4,28.244190969832488,01/31/2024 07:41:51
Temperature,Yes,98,66.17103695052083,01/31/2024 07:40:11
Temperature,Yes,1,38.38975304051772,01/31/2024 07:40:06
Temperature,Yes,2,26.1671972316905,01/31/2024 07:38:46
Temperature,Yes,2,10.526429132772916,01/31/2024 07:38:06
Temperature,Yes,4,15.531905943449644,01/31/2024 07:36:51
Temperature,Yes,96,83.57987648245353,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,95,75.60035005234184,01/31/2024 07:34:45
Temperature,Yes,0,7.641158266774017,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,24.52737905445906,01/31/2024 07:32:00
Temperature,Yes,94,70.21575426968549,01/31/2024 07:31:55
Temperature,Yes,5,26.66892913463853,01/31/2024 07:30:50
Temperature,Yes,97,104.35308787701175,01/31/2024 07:30:30
Temperature,Yes,2,28.961142739768526,01/31/2024 07:30:00
Temperature,Yes,4,39.982371102387425,01/31/2024 07:29:25
Temperature,Yes,97,68.7370874347168,01/31/2024 07:29:20
Temperature,Yes,4,28.244190969832477,01/31/2024 07:41:51
Temperature,Yes,98,66.17103695052084,01/31/2024 07:40:11
Temperature,Yes,1,38.38975304051771,01/31/2024 07:40:06
Temperature,Yes,2,26.16719723169051,01/31/2024 07:38:46
Temperature,Yes,2,10.526429132772916,01/31/2024 07:38:06
Temperature,Yes,4,15.531905943449644,01/31/2024 07:36:51
Temperature,Yes,96,83.57987648245353,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,95,75.60035005234184,01/31/2024 07:34:45
Temperature,Yes,0,7.64115826677402,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,24.52737905445906,01/31/2024 07:32:00
Temperature,Yes,94,70.2157542696855,01/31/2024 07:31:55
Temperature,Yes,5,26.668929134638525,01/31/2024 07:30:50
Temperature,Yes,97,104.35308787701172,01/31/2024 07:30:30
Temperature,Yes,2,28.96114273976852,01/31/2024 07:30:00
Temperature,Yes,4,39.982371102387425,01/31/2024 07:29:25
Temperature,Yes,97,68.73708743471681,01/31/2024 07:29:20
Temperature,Yes,99,83.07585531838853,01/31/2024 07:42:36
Temperature,Yes,4,29.06462157750786,01/31/2024 07:41:51
Temperature,Yes,8,34.1545747304722,01/31/2024 07:41:26
Temperature,Yes,98,67.06961802560369,01/31/2024 07:40:11
Temperature,Yes,1,37.74650469154958,01/31/2024 07:40:06
Temperature,Yes,2,25.451712758353928,01/31/2024 07:38:46
Temperature,Yes,2,9.81995239862989,01/31/2024 07:38:06
Temperature,Yes,4,16.186949613539937,01/31/2024 07:36:51
Temperature,Yes,96,83.83327637516953,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,95,75.1855283406077,01/31/2024 07:34:45
Temperature,Yes,0,7.467932091815593,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,24.323100826961646,01/31/2024 07:32:00
Temperature,Yes,5,26.06236813000931,01/31/2024 07:30:50
Temperature,Yes,97,105.12145734693073,01/31/2024 07:30:30
Temperature,Yes,2,27.036041295372105,01/31/2024 07:30:00
Temperature,Yes,4,43.998057909585576,01/31/2024 07:29:25
Temperature,Yes,97,63.554416981338065,01/31/2024 07:29:20
Temperature,Yes,99,83.07585531838853,01/31/2024 07:42:36
Temperature,Yes,4,29.064621577507857,01/31/2024 07:41:51
Temperature,Yes,8,34.154574730472206,01/31/2024 07:41:26
Temperature,Yes,98,67.06961802560369,01/31/2024 07:40:11
Temperature,Yes,1,37.746504691549575,01/31/2024 07:40:06
Temperature,Yes,2,25.45171275835393,01/31/2024 07:38:46
Temperature,Yes,2,9.819952398629903,01/31/2024 07:38:06
Temperature,Yes,4,16.18694961353994,01/31/2024 07:36:51
Temperature,Yes,96,83.83327637516955,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,95,75.1855283406077,01/31/2024 07:34:45
Temperature,Yes,0,7.467932091815598,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,24.323100826961646,01/31/2024 07:32:00
Temperature,Yes,5,26.0623681300093,01/31/2024 07:30:50
Temperature,Yes,97,105.12145734693071,01/31/2024 07:30:30
Temperature,Yes,2,27.036041295372108,01/31/2024 07:30:00
Temperature,Yes,4,43.998057909585576,01/31/2024 07:29:25
Temperature,Yes,97,63.554416981338065,01/31/2024 07:29:20
Temperature,Yes,95,99.80537008788674,01/31/2024 07:43:01
Temperature,Yes,99,84.56701975243624,01/31/2024 07:42:36
Temperature,Yes,4,29.211427838057034,01/31/2024 07:41:51
Temperature,Yes,8,34.94357284284117,01/31/2024 07:41:26
Temperature,Yes,98,66.86401214700841,01/31/2024 07:40:11
Temperature,Yes,1,38.36247136422028,01/31/2024 07:40:06
Temperature,Yes,2,25.95619460718006,01/31/2024 07:38:46
Temperature,Yes,2,10.2803321574172,01/31/2024 07:38:06
Temperature,Yes,4,16.15483886554832,01/31/2024 07:36:51
Temperature,Yes,96,84.18461133122284,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,95,75.46505900874449,01/31/2024 07:34:45
Temperature,Yes,0,7.86505277255631,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,23.813642023495767,01/31/2024 07:32:00
Temperature,Yes,5,26.79002509561485,01/31/2024 07:30:50
Temperature,Yes,97,104.2586964584403,01/31/2024 07:30:30
Temperature,Yes,2,26.668214277006687,01/31/2024 07:30:00
Temperature,Yes,4,42.548660864657215,01/31/2024 07:29:25
Temperature,Yes,97,64.46592820587067,01/31/2024 07:29:20
Temperature,Yes,99,84.56701975243622,01/31/2024 07:42:36
Temperature,Yes,4,29.21142783805703,01/31/2024 07:41:51
Temperature,Yes,8,34.94357284284116,01/31/2024 07:41:26
Temperature,Yes,98,66.86401214700841,01/31/2024 07:40:11
Temperature,Yes,1,38.36247136422028,01/31/2024 07:40:06
Temperature,Yes,2,25.956194607180056,01/31/2024 07:38:46
Temperature,Yes,2,10.280332157417202,01/31/2024 07:38:06
Temperature,Yes,4,16.154838865548353,01/31/2024 07:36:51
Temperature,Yes,96,84.18461133122283,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,95,75.46505900874448,01/31/2024 07:34:45
Temperature,Yes,0,7.86505277255632,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,23.81364202349576,01/31/2024 07:32:00
Temperature,Yes,5,26.79002509561485,01/31/2024 07:30:50
Temperature,Yes,97,104.25869645844031,01/31/2024 07:30:30
Temperature,Yes,2,26.66821427700669,01/31/2024 07:30:00
Temperature,Yes,4,42.54866086465721,01/31/2024 07:29:25
Temperature,Yes,97,64.46592820587065,01/31/2024 07:29:20
Temperature,Yes,99,83.15470270285036,01/31/2024 07:42:36
Temperature,Yes,4,28.990022484758608,01/31/2024 07:41:51
Temperature,Yes,98,67.02695691205022,01/31/2024 07:40:11
Temperature,Yes,1,36.68492204026611,01/31/2024 07:40:06
Temperature,Yes,2,24.340036914057027,01/31/2024 07:38:46
Temperature,Yes,2,8.681551231895362,01/31/2024 07:38:06
Temperature,Yes,96,90.67048687107969,01/31/2024 07:37:01
Temperature,Yes,4,16.31772379250986,01/31/2024 07:36:51
Temperature,Yes,96,82.82501009511626,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,95,73.81607639036683,01/31/2024 07:34:45
Temperature,Yes,0,8.063599441283827,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,26.377734522904333,01/31/2024 07:32:00
Temperature,Yes,5,27.10986291894763,01/31/2024 07:30:50
Temperature,Yes,97,103.83057184038118,01/31/2024 07:30:30
Temperature,Yes,2,30.10164107281962,01/31/2024 07:30:00
Temperature,Yes,4,37.34337490726225,01/31/2024 07:29:25
Temperature,Yes,97,68.36470141585951,01/31/2024 07:29:20
Temperature,Yes,99,83.15470270285034,01/31/2024 07:42:36
Temperature,Yes,4,28.990022484758644,01/31/2024 07:41:51
Temperature,Yes,98,67.02695691205021,01/31/2024 07:40:11
Temperature,Yes,1,36.684922040266095,01/31/2024 07:40:06
Temperature,Yes,2,24.340036914057045,01/31/2024 07:38:46
Temperature,Yes,2,8.681551231895345,01/31/2024 07:38:06
Temperature,Yes,96,90.67048687107969,01/31/2024 07:37:01
Temperature,Yes,4,16.317723792509813,01/31/2024 07:36:51
Temperature,Yes,96,82.82501009511624,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,95,73.8160763903668,01/31/2024 07:34:45
Temperature,Yes,0,8.06359944128384,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,26.37773452290431,01/31/2024 07:32:00
Temperature,Yes,5,27.109862918947634,01/31/2024 07:30:50
Temperature,Yes,97,103.83057184038115,01/31/2024 07:30:30
Temperature,Yes,2,30.1016410728196,01/31/2024 07:30:00
Temperature,Yes,4,37.34337490726223,01/31/2024 07:29:25
Temperature,Yes,97,68.36470141585953,01/31/2024 07:29:20
Temperature,Yes,5,23.101758526838914,01/31/2024 07:46:01
Temperature,Yes,7,12.486716996408022,01/31/2024 07:44:46
Temperature,Yes,99,84.53502719982916,01/31/2024 07:42:36
Temperature,Yes,4,29.160370092486126,01/31/2024 07:41:51
Temperature,Yes,98,66.85633219916761,01/31/2024 07:40:11
Temperature,Yes,1,38.17528802778506,01/31/2024 07:40:06
Temperature,Yes,2,25.78793077522217,01/31/2024 07:38:46
Temperature,Yes,2,10.11835665647093,01/31/2024 07:38:06
Temperature,Yes,4,16.098877251174475,01/31/2024 07:36:51
Temperature,Yes,96,83.94420516016775,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,0,7.639950481892941,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,24.407326030404494,01/31/2024 07:32:00
Temperature,Yes,5,26.37144715035192,01/31/2024 07:30:50
Temperature,Yes,97,104.76524149539958,01/31/2024 07:30:30
Temperature,Yes,2,28.327183452571013,01/31/2024 07:30:00
Temperature,Yes,4,40.81227143989321,01/31/2024 07:29:25
Temperature,Yes,97,68.94263087857942,01/31/2024 07:29:20
Temperature,Yes,5,23.101758526838914,01/31/2024 07:46:01
Temperature,Yes,7,12.486716996408015,01/31/2024 07:44:46
Temperature,Yes,99,84.53502719982916,01/31/2024 07:42:36
Temperature,Yes,4,29.160370092486122,01/31/2024 07:41:51
Temperature,Yes,98,66.85633219916761,01/31/2024 07:40:11
Temperature,Yes,1,38.17528802778507,01/31/2024 07:40:06
Temperature,Yes,2,25.787930775222176,01/31/2024 07:38:46
Temperature,Yes,2,10.118356656470901,01/31/2024 07:38:06
Temperature,Yes,4,16.098877251174486,01/31/2024 07:36:51
Temperature,Yes,96,83.94420516016775,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,0,7.639950481892937,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,24.407326030404487,01/31/2024 07:32:00
Temperature,Yes,5,26.371447150351916,01/31/2024 07:30:50
Temperature,Yes,97,104.76524149539956,01/31/2024 07:30:30
Temperature,Yes,2,28.327183452571028,01/31/2024 07:30:00
Temperature,Yes,4,40.81227143989321,01/31/2024 07:29:25
Temperature,Yes,97,68.94263087857941,01/31/2024 07:29:20
Temperature,Yes,8,20.764661129841354,01/31/2024 07:47:32
Temperature,Yes,5,22.32878294829233,01/31/2024 07:46:01
Temperature,Yes,8,15.06334886778346,01/31/2024 07:45:01
Temperature,Yes,7,12.06763409362657,01/31/2024 07:44:46
Temperature,Yes,99,84.54595280344907,01/31/2024 07:42:36
Temperature,Yes,4,29.050407286435263,01/31/2024 07:41:51
Temperature,Yes,8,34.5837590543165,01/31/2024 07:41:26
Temperature,Yes,98,66.9397109326685,01/31/2024 07:40:11
Temperature,Yes,1,38.04305698897309,01/31/2024 07:40:06
Temperature,Yes,2,25.653706813149007,01/31/2024 07:38:46
Temperature,Yes,2,9.977452337399791,01/31/2024 07:38:06
Temperature,Yes,4,16.19957630627365,01/31/2024 07:36:51
Temperature,Yes,96,83.92212021635464,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,0,7.804925481521296,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,24.835965058080465,01/31/2024 07:32:00
Temperature,Yes,5,26.52540151711571,01/31/2024 07:30:50
Temperature,Yes,97,104.63494648632357,01/31/2024 07:30:30
Temperature,Yes,2,29.31010924541892,01/31/2024 07:30:00
Temperature,Yes,4,40.607544407077725,01/31/2024 07:29:25
Temperature,Yes,97,70.07797078672607,01/31/2024 07:29:20
Temperature,Yes,8,20.764661129841357,01/31/2024 07:47:32
Temperature,Yes,5,22.32878294829232,01/31/2024 07:46:01
Temperature,Yes,8,15.063348867783466,01/31/2024 07:45:01
Temperature,Yes,7,12.067634093626557,01/31/2024 07:44:46
Temperature,Yes,99,84.54595280344907,01/31/2024 07:42:36
Temperature,Yes,4,29.050407286435263,01/31/2024 07:41:51
Temperature,Yes,8,34.583759054316495,01/31/2024 07:41:26
Temperature,Yes,98,66.9397109326685,01/31/2024 07:40:11
Temperature,Yes,1,38.04305698897309,01/31/2024 07:40:06
Temperature,Yes,2,25.653706813149,01/31/2024 07:38:46
Temperature,Yes,2,9.977452337399784,01/31/2024 07:38:06
Temperature,Yes,4,16.19957630627365,01/31/2024 07:36:51
Temperature,Yes,96,83.92212021635466,01/31/2024 07:36:36
Temperature,Yes,2,0,01/31/2024 07:35:36
Temperature,Yes,0,7.804925481521291,01/31/2024 07:32:10
Temperature,Yes,4,0,01/31/2024 07:32:05
Temperature,Yes,2,24.835965058080465,01/31/2024 07:32:00
Temperature,Yes,5,26.5254015171157,01/31/2024 07:30:50
Temperature,Yes,97,104.6349464863236,01/31/2024 07:30:30
Temperature,Yes,2,29.310109245418918,01/31/2024 07:30:00
